index,reactant_smiles
8636,CC(C)(C)[Si](C)(C)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1
8637,Cc1cc(C)c(-c2ccc(C=O)cc2)c(C)c1B(c1c(C)cc(C)c(-c2cccnc2)c1C)c1c(C)cc(C)c(-c2cccnc2)c1C
8638,CC1(/C=C/c2ccccc2)Oc2ccccc2C1=O
8639,CC(C)(C)OC(=O)C(=O)c1ccc2c(c1)OCO2
8640,CCCCCCC(=O)c1ccccc1
8641,Cc1cc(C=O)pc(-c2ccccc2)c1C
8642,O=Cc1ccoc1
8643,O=C1CCCCc2ccccc21
8644,CO[C@H](CC=O)[C@H]1COC2(CCCCC2)O1
8645,CCN(CCO)c1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
8646,COc1cc2oc(C(=O)c3cc(OC)c(OC)c(OC)c3)c(C)c2cc1C#Cc1ccccc1
8647,O=Cc1nn(Cc2ccc(Cl)cc2Cl)c2cc(C(F)(F)F)ccc12
8648,CC(C)[Si](OC[C@@H](OCc1ccccc1)[C@@H](OCc1ccccc1)[C@H](C=O)OCc1ccccc1)(C(C)C)C(C)C
8649,C[C@H](O)C/C=C/C=O
8650,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC=O
8651,C/C(C=O)=C/C(=O)O
8652,Fc1cc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)ccc1Cl
8653,C=C(C)c1c(C=O)ccn1Cc1cc(OC)cc(OC)c1I
8654,CO/C=C/c1ccccc1C=O
8655,COc1ccc(C=O)c(C)c1C
8656,COc1nc(C(=O)c2ccc(SC3CN(C(=O)OC(C)(C)C)C3)cc2)ccc1C
8657,CCCCc1c[nH]c(C=O)c1
8658,CC1(C=O)COC2(CCCC2)OO1
8659,COc1ccc(C#Cc2ccc(Cl)cc2)c(C=O)c1
8660,COC(=O)CC/C=C\C/C=C\C[C@H](C=O)O[Si](C)(C)C(C)(C)C
8661,O=C1Nc2ccc(OC(F)(F)F)cc2C1=O
8662,COCOc1ccc(C[C@@H]2CC[C@@H]3C(=O)CC[C@H](OC(C)=O)[C@H]23)cc1
8663,C=CC[C@@H]1COC[C@@H](CC(=O)OC(C)(C)C)C1=O
8664,O=C1c2ccccc2C(=O)N1c1ncc(Br)cc1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
8665,O=C(CCc1ccccc1)c1cnccn1
8666,O=Cc1ccc(N2CC3C4c5ccccc5C(c5ccccc54)C3C2)cc1
8667,CC(O[Si](C)(C)C(C)(C)C)c1nc(C=O)c(-c2csc(N(C(=O)OC(C)(C)C)c3ccc(CN(C(=O)OC(C)(C)C)c4ccc(Cl)cc4F)cn3)n2)s1
8668,O=C/C=C/c1ccc2c(c1)OCO2
8669,COc1ccc(CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)c(C=O)c1
8670,CC(C)=CCC/C(C)=C/CCC(=O)c1cc2cc(C#N)c(C#N)cc2o1
8671,C[C@@H](CC=O)[C@@H](CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)OC1CCCCO1
8672,O=Cc1cc(F)ccc1C#Cc1ccccc1
8673,COC(c1nc(C=O)ccc1O)C(C)(C)C
8674,CC(C)(C)[Si](C)(C)OC[C@@H]1CN(Cc2ccccc2)C[C@@H](C=O)O1
8675,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1
8676,O=Cc1nc(-c2ccccc2)cs1
8677,Cc1ccc(C=O)c(C#Cc2ccccc2)c1
8678,CCN(CC)C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
8679,O=Cc1ccccc1N1CCCC1
8680,CO[C@H]1[C@@H](C=O)[C@@H]1c1ccccc1
8681,CCOc1cc(C=O)cc(Br)c1OCc1ccc(Cl)cc1Cl
8682,COCOC[C@@]12CCC[C@@](C)(CN(C(C)=O)C1)C2C=O
8683,Cc1ccc(S(=O)(=O)N2c3ccccc3[C@]3(C(C)(C)C=O)CCN(C)[C@H]23)cc1
8684,CC(=O)C(C)(C)C
8685,COc1cccc(Cn2ccc(C=O)n2)c1
8686,C[C@H](CC#CC(C)(C)O[Si](C)(C)C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C
8687,O=C1OCCC1=P(c1ccccc1)(c1ccccc1)c1ccccc1
8688,Cc1cc(C=O)cc2nc(C(F)(F)F)c(CC3CCC(F)(F)CC3)n12
8689,COCOc1cccc2c1c(OC)cc1c2oc(=O)c2cc(C=O)cc(OC)c21
8690,CC(C)(C)[Si](OCC(=O)/C=C/CCCOCc1ccccc1)(c1ccccc1)c1ccccc1
8691,CS(=O)(=O)c1cc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)cc(F)c1C=O
8692,O=Cc1c[nH]c2cc(Cl)ccc12
8693,O=Cc1c(-c2ccc3ccccc3c2)ccc2ccccc12
8694,CC(C)(C)OC(=O)N1CC(F)(F)C[C@@H]1CCC=O
8695,COCc1c(N(C)C)nc(C(C)C)c(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1-c1ccc(F)cc1
8696,COc1cc(C=O)cc2cc(-c3cccc(C)c3)oc12
8697,CC1(C)[C@@H]2CC[C@@]3(C=O)CCCC=C3[C@@]2(C)CCC12OCCO2
8698,O=Cc1ccc(-c2ccccc2)s1
8699,CNc1nc(SC)ncc1C=O
8700,Cc1ccc(C2CCC(C3CCC(C=O)CC3)CC2)cc1
8701,C=C(C)[C@]1(O)CC[C@@H](C)[C@@](C)(CCOCc2ccccc2)[C@H]1C=O
8702,O=Cc1cc2c(cc1Br)OCO2
8703,O=C(O)c1cc(Cl)c(Cl)cc1C(=O)c1ccccc1
8704,COc1ccc(C(=O)c2ccccc2C(=O)O)cc1
8705,C=C(C)c1c(C=O)ccn1Cc1ccccc1I
8706,C/C(C=O)=C\C[C@@H]1O[C@H](C)[C@H](NC(=O)CC[C@H](C)OC(=O)N2CCOCC2)C[C@@H]1C
8707,N#Cc1ccccc1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
8708,CC(C)(C)OC(=O)c1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
8709,COC(=O)[C@H]1CC(=O)CCN1C(=O)OC(C)(C)C
8710,COc1c(F)cc(C=O)cc1F
8711,C[C@@H]1[C@@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)O[C@H](C=O)CN1C(=O)OC(C)(C)C
8712,Cc1cc(C(=O)C=P(c2ccccc2)(c2ccccc2)c2ccccc2)ccc1Br
8713,C[C@H]1CC[C@H]([C@H]2CC[C@H](CCC=O)CC2)CC1
8714,COc1cc(C=O)cc(OCc2ccccc2)c1
8715,O=Cc1ccc2ccc3ccc4ccc5ccc6ccccc6c5c4c3c2c1
8716,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC=O)c1
8717,CCOC(=O)CCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8718,CCCCCCC(C(=O)OCC)=P(c1ccccc1)(c1ccccc1)c1ccccc1
8719,CC(C)(C=O)NC(=O)OC(C)(C)C
8720,O=CC(c1ccccc1)c1ccccc1
8721,O=C(C[C@H]1Nc2ccccc2Oc2ccccc21)c1ccccc1
8722,C/C(=C\C[C@@H]1O[C@H](c2ccccc2)OC[C@H]1O[Si](C)(C)C(C)(C)C)CCC=O
8723,C/C(=C\C[C@@]1(C)C(=O)CC[C@]2(C)[C@@H]1CCCC21OCCO1)CCO
8724,COc1ccc(OC)c(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1
8725,O=CC1CC1c1cc(F)c(OCc2ccccc2)c(F)c1
8726,CC(=O)/C=C/c1cccc(Cl)c1
8727,Cc1cccc(/C=C/C=O)c1
8728,C=C=CCC(CCC=O)(C(=O)OCC)C(=O)OCC
8729,C[C@@H]1OC(=O)C(=C(O)C=P(c2ccccc2)(c2ccccc2)c2ccccc2)C1=O
8730,COc1c(Cl)cc(Br)cc1C=O
8731,COc1ccc2cc(C#CC(OC)C3(C(=O)c4ccccc4)CC3)ccc2c1
8732,CCCCc1c(C=O)cccc1OC
8733,O=CCc1cc2ccccc2s1
8734,COc1ccc(CN2C(=O)SC[C@@H]2[C@@]2(OC)C[C@@H](O)C[C@@H](CC[C@H](C)C=O)O2)cc1
8735,CC(=O)c1ccc(Cl)cc1Br
8736,Cc1ccc(S(=O)(=O)n2ccc3c(NC4CCCCC4)c(C=O)cnc32)cc1
8737,Fc1ccc(Sc2c(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)cnc3c(F)c(F)c(F)cc23)cc1
8738,O=CCCCc1cc(F)ccc1O
8739,COC1CC[C@@H](C=O)N1C(=O)OC(C)(C)C
8740,O=CCOc1ccc(-c2ccc(C(=O)N3CCC(F)(F)CC3)cn2)cc1C(F)(F)F
8741,O=Cc1ccc(Oc2cccc(C(F)(F)F)c2)cn1
8742,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(/C=C/c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(C=O)ccc3-4)cc21
8743,CCCCC(=O)[Si](C)(C)C
8744,CC[C@@H](Cl)[C@H]1O[C@H]1C=O
8745,Cc1ccc(S[C@@H]2O[C@H](C=O)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccc3ccccc3c2)cc1
8746,[N-]=[N+]=NCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8747,COC(=O)c1ccc(Br)cc1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
8748,CC(=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc2cc3ccccc3cc2c1
8749,COCCOCOC[C@@H](C)[C@@H]1C[C@@H](OC2CCCCO2)[C@@H](C)[C@@H]1C=O
8750,O=Cc1ccc(Oc2ccc(F)cc2)cc1
8751,COc1c(C)c(OC)c2c(c1OC)[C@@H](C)CC[C@@H]2[C@@H](C)CCC=O
8752,Cn1c2ccccc2c2ccc(C=O)cc21
8753,COC(=O)C1(C(=O)OC)CC1c1ccccc1C=O
8754,CC(=O)[C@H]1C[C@@]2(Cl)C(Cl)=C(Cl)[C@]1(Cl)[C@@]2(C)Cl
8755,COc1cc2oc(C(=O)c3cc(OC)c(OC)c(OC)c3)c(C)c2cc1-c1cc(OC)c(OC)c(OC)c1
8756,CC1(C)COC2(C=C2c2ccccc2CC=O)OC1
8757,COc1ccc(Cn2c(C=O)c(CCNC(=O)OC(C)(C)C)c3ccccc32)cc1
8758,CCCCCCC1(CCCCCC)c2cc(C=O)ccc2-c2ccc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc21
8759,CC(=O)[C@@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
8760,CCOC(=O)C(C)=O
8761,CC(C)C(C=O)NC(=O)OC(C)(C)C
8762,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H](C(C)=O)[C@@]4(C)CC[C@@H]32)C1
8763,O=Cc1ccccc1Sc1ccc2ccccc2c1
8764,COc1ccc(-c2cc3c(C)c(C(=O)c4cc(OC)c(OC)c(OC)c4)oc3cc2OC)c(OC)c1
8765,O=Cc1c(Nc2ccccc2)oc2c(Cl)cccc2c1=O
8766,O=C(CBr)CBr
8767,O=Cc1ccc(OCCCc2ccccc2)cc1
8768,O=Cc1nc(-c2cccc3ccccc23)cs1
8769,C=C(C)[C@@H]1CCC(C)C(=O)C1
8770,Cc1cccc(C=O)c1Br
8771,COc1cc(C=O)cc2c(=O)oc3c4ccccc4ccc3c12
8772,CC[C@H](C)CC=O
8773,CCCCC/C=C\C[C@@H](C=O)OCc1ccccc1
8774,COc1ccc(/C=C/C=O)cc1
8775,CCOC(=O)C[C@@H](CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1)O[Si](C)(C)C(C)(C)C
8776,COc1cc(CCC=O)cc2cc(-c3ccc4c(c3)OCO4)oc12
8777,COC1(OC)[C@@]2(Cl)C[C@H](CCOC(C)=O)[C@]1(Cl)C(=O)C2=O
8778,C=CCn1c(-c2cc3c(cc2C=O)OCO3)cc2ccc(OC)c(OC)c2c1=O
8779,CC1(C)OC[C@@H](COCC[C@H]2OC(C)(C)O[C@H]2/C=C\[C@H]2OC(C)(C)O[C@H]2C=O)O1
8780,COc1ccc2c(c1)C(=O)CCCC2
8781,Cc1ccc2c(C=O)cn(C(=O)OC(C)(C)C)c2c1
8782,C[C@H](C=O)CO[Si](C)(C)C(C)(C)C
8783,CC(C)(C)OC(=O)C[C@H]1C[C@@H](C=P(c2ccccc2)(c2ccccc2)c2ccccc2)OC(c2ccccc2)O1
8784,O=Cc1cc(-c2ccccc2)ccc1O
8785,O=Cc1ccn2ncc(-c3ccc(C(F)(F)F)cc3)c2c1
8786,O=Cc1cc(-c2ccccc2)ccc1Br
8787,CCO[C@H]1C[C@@]2(Br)C(=O)C(=O)[C@]1(Br)C2(OC)OC
8788,CCCCCCOc1ccc(CC=O)cc1
8789,O=C[C@@H](OCc1ccccc1)[C@H](O)COCc1ccccc1
8790,CON(C)C(=O)c1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
8791,C=C(C)COc1ccc(C=O)cc1I
8792,C=CCC1(CCC=O)C(=O)CCCC1=O
8793,O=CN1CCCCCCC1=O
8794,CCOC(=O)C1CC(=O)CCO1
8795,COCO[C@@H]1C[C@@]2(C=O)CC(=O)C[C@H]2[C@@H](C(=O)OC)[C@@H]1C
8796,[N-]=[N+]=NCCCC(=O)CCCN=[N+]=[N-]
8797,O=Cc1cc([N+](=O)[O-])ccc1O
8798,CCc1cc(O)ccc1C=O
8799,O=Cc1ccc(Oc2cccc(C(F)(F)F)n2)cc1
8800,Cc1ccc([C@H]2O[C@@H]2C=O)cc1C
8801,C=C[C@](C)(CC=O)CO[Si](C)(C)C(C)(C)C
8802,COC(=O)CCCC(=O)c1ccc(C)cc1C
8803,C#CCOc1ccccc1C=O
8804,CC1(C)OC[C@H](COCC[C@H]2OC(C)(C)O[C@H]2/C=C\C[C@H]2OC(C)(C)O[C@H]2C=O)O1
8805,CC(=O)/C=C/c1cccc2[nH]ccc12
8806,C[C@@]1(C=O)C[C@@]12C(=O)Nc1ccccc12
8807,CCc1ccc(C(=O)c2ccc(SC)c(Cl)c2)nc1OC
8808,O=Cc1cccc(Oc2ccc(Cl)cc2)c1
8809,CC1(C)OB(c2ccc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)OC1(C)C
8810,C[C@H]1COC(C=O)CN1Cc1ccccc1
8811,O=Cc1cc(Cl)c2cccc(F)c2n1
8812,CC(=O)Oc1cc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc(OC(C)=O)c1
8813,COC1(OC)[C@@]2(Br)C(=O)C(=O)[C@]1(Br)[C@@H]1CCCCC[C@@H]12
8814,CCOC(=O)c1cc2c(ccc3nc(Cl)c(C=P(c4ccccc4)(c4ccccc4)c4ccccc4)cc32)s1
8815,CN1C(=O)C(=O)c2cc(Cl)c(Br)cc21
8816,CC(C)(C)OC(=O)Nc1ccc2[nH]c(C=O)cc2c1
8817,CC1(C)COC2(C=C2c2ccccc2C/C=C/C=O)OC1
8818,O=Cc1ccc(-c2cccc(Cl)c2)cc1
8819,O=c1c(Cl)c(Cl)cnn1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
8820,O=CCCC/C=C/C=C/CCCOC1CCCCO1
8821,C[C@@H](CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1)CCOCc1ccccc1
8822,CCCCC/C=C\C/C=C\C/C=C\CC=O
8823,COC(=O)c1nc(-c2ccc(Cl)c(F)c2C=O)cc(NC(C)=O)c1Cl
8824,C=CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
8825,CCCCCC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
8826,CC(C)CCCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8827,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(OS(=O)(=O)c2ccccc2)cc1
8828,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(O)c(O)c1
8829,CC(=O)CCOCc1ccccc1
8830,COc1cc([N+](=O)[O-])ccc1C=O
8831,CC(C)(C)OC(=O)N1C(=O)[C@]2(c3ccccc31)[C@H](CC=O)c1cccc(O)c1O[C@H]2c1ccccc1
8832,COCO[C@@H]1/C=C\C[C@H](OCc2ccccc2)[C@@H](COCc2ccc(OC)cc2)O[C@@H](C=O)C1
8833,COc1cc(C=O)cc(C(=O)Nc2ccccc2NC(=O)OC(C)(C)C)c1
8834,CC(=O)/C=C/C1=C(C)CCCC1(C)C
8835,C=CCCCC1CCOCC1=O
8836,COc1ccc2ccc(Br)c(C=O)c2n1
8837,O=C(c1ccc(Cl)cc1)c1ccccn1
8838,CCCCCCC1(CCCCCCCCC=P(c2ccccc2)(c2ccccc2)c2ccccc2)OCCO1
8839,O=C1CCCN(S(=O)(=O)c2ccccc2)C1
8840,CC(C)=CCC/C(C)=C\C=O
8841,CC(C=CC1=C(C)CC(O)CC1(C)C)=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8842,C1=CSC(=c2c3ccccc3c(=C3SC=CS3)c3cc(C=P(c4ccccc4)(c4ccccc4)c4ccccc4)ccc23)S1
8843,C[C@H](CCOCc1ccccc1)[C@H](C=O)O[Si](C)(C)C(C)(C)C
8844,C/C(C#C/C=C(\C)C=O)=C\CO[Si](c1ccccc1)(c1ccccc1)c1ccccc1
8845,C(=C(c1ccccc1)c1ccccc1)c1ccc(-c2cc3c(s2)-c2sc(C=P(c4ccccc4)(c4ccccc4)c4ccccc4)cc2[Si]3(c2ccccc2)c2ccccc2)cc1
8846,O=Cc1ccc2c(Cl)cc(Cl)cc2n1
8847,COC(=O)CC/C(C)=C\CCC(C)=O
8848,COCO[C@@H](C=O)C(C)(C)CO
8849,O=C1C(=O)N(Cc2ccccc2)c2ccc(Cl)cc21
8850,Cc1ccccc1-c1ccc2nc(Cl)c(C=O)cc2c1
8851,O=C(c1ccccc1)c1cccc([N+](=O)[O-])c1
8852,O=Cc1cc(O)ccc1Br
8853,C#CCCCCCCCCC=O
8854,CC1(C)O[C@@H]([C@H](O)CO[C@H]2O[C@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)[C@@H](C=O)O1
8855,COc1nc(C(=O)c2ccc(SCCCO[Si](C)(C)C(C)(C)C)c(Cl)c2)ccc1C
8856,CC(C)Oc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1C=O
8857,COc1ccc2cc(C=O)c3cc(OC)c(OC)cc3c2c1
8858,O=Cc1ccc(O)c(Cl)c1Cl
8859,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C=O)C(C)(C)CCC1
8860,CC1(c2cccc(Br)c2)CC(=O)C1
8861,CC(=O)[C@H]1CCC2=CC(=O)C[C@H](C)[C@@]2(C)C1
8862,CC(C)(C)OC(=O)N1CCC(=CC=O)CC1
8863,CCOC(=O)C=O
8864,O=C(c1ccncc1)c1cccc(Cl)c1
8865,CC(C)(C)OC(=O)N1C(=O)C(=O)c2cc(I)ccc21
8866,Cn1nc(N2CCCCC2)nc1C=O
8867,CCC=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8868,O=C(c1ccccc1)C1CCCO1
8869,CC(C)(C)OC(=O)Nc1ccc(C=O)c2ccccc12
8870,CCCCCCCC[C@@H]1OC(C)(C)O[C@H](C=O)[C@@H]1O
8871,O=C1Sc2ccccc2C1=O
8872,Cc1ccc(F)c(C=O)c1Br
8873,COc1ccc2c(C(=O)c3ccc([N+](=O)[O-])cc3)ccnc2c1
8874,C=C(C=O)[C@H](O)c1ccc([N+](=O)[O-])cc1
8875,CCn1ccnc1C=O
8876,O=C1C2COCC1CN(C(=O)OCc1ccccc1)C2
8877,O=c1ccc2ccc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2o1
8878,C/C(C=O)=C1\C=CC(O[Si](C)(C)C(C)(C)C)CCC1
8879,O=Cc1ccnc2c1C(=O)c1sc([N+](=O)[O-])cc1C2=O
8880,COC(=O)CCC=O
8881,O=Cc1nc(N2CCCC2)n(C2CC2)n1
8882,COc1ccc(Br)c(C(C)=O)c1
8883,C[C@@H](CCC=O)CO[Si](C)(C)C(C)(C)C
8884,CC(C)(C)OC(=O)N[C@@H](C/C=C/C=O)C(=O)OCc1ccccc1
8885,COc1cc(C=O)c(CCNC(=O)CCl)cc1OC
8886,CC(=O)OCCCCCCCCC=O
8887,O=CCCCCCCO
8888,C=Cc1ccc(C=O)cc1
8889,O=C(c1cc(Br)ccc1F)C1CC1
8890,O=Cc1ccc2ncccc2c1
8891,COc1ccc(-n2cc(C=O)c(-c3cccc(OC)c3)n2)cc1
8892,O=C(Nc1ccn([C@H]2OCC=CC2=O)c(=O)n1)c1ccccc1
8893,C/C=C/COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
8894,O=C(c1ccc(Cl)nc1)c1nc2ccccc2o1
8895,C/C=C(\C)C(=O)CCCc1ccc2ccc3cccc4ccc1c2c34
8896,COc1c(C)c(C=O)c(OC)c(OC)c1OC
8897,C[Si](C)(C)CCOCn1nc(Br)c(C=O)c1C#N
8898,CCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8899,CCOC(=O)/C=C(C)/C=C/C=C(\C)C=O
8900,CCSC(=O)C(C)=P(c1ccccc1)(c1ccccc1)c1ccccc1
8901,O=CCc1csc2ccccc12
8902,CC(=O)c1ccc(CCO[Si](C)(C)C(C)(C)C)cc1
8903,CCCCCc1cc(OC)c2c(c1)OCC(C=O)=C2
8904,CC1(C)OC[C@H]([C@H](Cl)[C@](C)(Cl)C=O)O1
8905,[N-]=[N+]=NCCCC/C=C\CCCCC=O
8906,CCCCCc1cc(F)c([C@@H]2CC3(CCC2=O)OCCO3)c(OC)c1
8907,O=C(c1ccccc1)c1ccc2nccnc2c1
8908,CC(=O)c1ccccc1
8909,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC=O)CC[C@@H]23)C[C@@H](O[Si](C)(C)C(C)(C)C)C[C@@H]1O[Si](C)(C)C(C)(C)C
8910,CCN(C(=O)OC(C)(C)C)C1=N[C@@H]2[C@@H](OCc3ccc(OC)cc3)[C@H](OCc3ccc(OC)cc3)[C@@H](C=O)O[C@@H]2S1
8911,CC(C)(C)[Si](C)(C)OCC(=O)CO[Si](C)(C)C(C)(C)C
8912,O=C[C@@H]1O[C@H]1c1ccc(Br)cc1
8913,CCN(CC)C(=O)c1c(C=O)cc(O[Si](C)(C)C(C)(C)C)cc1O[Si](C)(C)C(C)(C)C
8914,COCO[C@@]1(C)C[C@]2(C)CC[C@H]3C(=O)CC[C@]32[C@H]1C
8915,CCOC(=O)c1c(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)nc2ccccn12
8916,Nc1ccccc1C(=O)c1ccco1
8917,O=Cc1ccccc1C(=O)c1ccc(Br)cc1
8918,CC=C[C@H]1CC[C@H](C=P(c2ccccc2)(c2ccccc2)c2ccccc2)CC1
8919,CC(C)(C)[Si](C)(C)Oc1ccc2oc3c(c2c1)C(C=O)CCC3
8920,O=C[C@H](OCc1ccccc1)[C@H](OCc1ccccc1)[C@H](O)COCc1ccccc1
8921,CC(C)(C)c1ccc2scc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)c2c1
8922,O=C(c1ccccc1Br)C(F)(F)F
8923,COC(=O)CCCCNC(=O)c1nc(-c2nccs2)sc1C=O
8924,Cc1ccc(C=O)cc1F
8925,COc1cccc2c1c(C=O)cn2C(=O)OC(C)(C)C
8926,CCOC(=O)NCC[C@@]1(CCC=O)C(=O)N(C(=O)OC(C)(C)C)c2ccccc21
8927,Cc1ccc(-c2ccc(CCC=O)cc2)cc1
8928,CC(C)(C)[Si](C)(C)O[C@H]1C[C@@](C)(O)[C@H](CC=O)O[C@@H]1CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
8929,O=Cc1cccc(-n2ccnn2)c1
8930,CC1=C(C)SC(=C2SC(C)=C(c3ccc(C=O)cc3)S2)S1
8931,CCCCC(=O)c1ccccc1C(=O)O
8932,COC(=O)c1cccc(Oc2ccccc2C=O)c1
8933,Cc1cccc(Br)c1C=O
8934,O=Cc1ccccc1C(=O)N1CCc2ccccc2C1
8935,O=c1cc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)occ1O
8936,C=CCOC(=O)[C@H](CC=P(c1ccccc1)(c1ccccc1)c1ccccc1)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C
8937,CC1(C)OC[C@H](COCC[C@H]2OC(C)(C)O[C@H]2/C=C\[C@@H]2OC(C)(C)O[C@@H]2C=O)O1
8938,COc1cc(/C(C)=C/C(C)=O)oc(=O)c1C
8939,Cc1nc(C=O)cs1
8940,COCCOc1cc(F)ccc1C=O
8941,CO[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@@H]2C(=O)[C@H]1OC(=O)C(C)(C)C
8942,O=CCOc1ccc(Cl)cc1-c1nc(=O)c2cc(Cl)ccc2[nH]1
8943,CC(C)(C)P(=O)(c1ccccc1)c1ccccc1-c1ccccc1C(=O)c1ccccc1
8944,CCCOc1ccccc1C(=O)c1cc2c(c(C(=O)OC)c1)OCCC2
8945,O=Cc1ccccc1OC1CC1
8946,O=C(c1ccc(Cl)c(Cl)c1)C(F)(F)F
8947,C[C@@H](CO[Si](C)(C)C(C)(C)C)[C@@H]1O[C@@H]2OC(C)(C)O[C@@H]2C1=O
8948,O=Cc1ccc(Br)cc1O
8949,COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1O
8950,O=C(C1CC1)C1CC1
8951,c1ccc(P(c2ccccc2)c2ccccc2)cc1
8952,O=Cc1cc(OCOCc2ccccc2)c(Br)c(OCOCc2ccccc2)c1
8953,CC(CC=O)C(=O)OCc1ccccc1
8954,CC(C)(C)[Si](C)(C)O[C@H](/C=C\Br)CC=O
8955,COc1cc(C(=O)c2ccc(C)cc2)c(-c2ccccc2)c(OC)c1OC
8956,O=Cc1cnccc1Cl
8957,COc1ccc(CC=P(c2ccccc2)(c2ccccc2)c2ccccc2)c(OC)c1
8958,O=Cc1ccc(OC2CCCCO2)cc1O
8959,COCOc1cc(OC)c(CO[Si](C)(C)C(C)(C)C)cc1[C@@H](C)C(C)=O
8960,C(C1CCCCC1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
8961,O=Cc1c(-c2ccccc2)ccc2ccccc12
8962,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
8963,O=C1CCN(c2ncccc2[N+](=O)[O-])CC1
8964,CC(C)[C@@H]1CC[C@@H](C)[C@H](C=O)CC1=O
8965,COc1ccc(C=O)c(Br)c1OC(C)C
8966,Cc1ccc(Cn2ccc(C=O)n2)cc1
8967,CCCCc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
8968,CCOc1cc(C=O)ccc1O
8969,C=CC[C@@H]1O[C@@H]2C[C@@H]3O[C@H](c4ccccc4)OC[C@H]3O[C@@]2(C)[C@H](OCOC)C[C@H]1O[C@H]1/C=C\C[C@@H](OCc2ccccc2)[C@H](COCc2ccccc2)O[C@@H]1CC=O
8970,O=Cc1cccc(O)c1O
8971,O=Cc1ccc(OC2CCCCO2)cc1
